,model,scaler,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy
0,LogisticRegression,None,KFold,0.375,0.005456004784534749,0.010701029869466572,0.6975960001826401,0.5290225330225331,0.0089406664384589,0.017562199249592833,0.6984611533176114
1,LogisticRegression,None,StratifiedKFold,0.45,0.007331109257714763,0.014414414414414416,0.6978524572698356,0.5656170450636395,0.009445957657546118,0.018578463879153594,0.6988288659747295
2,LogisticRegression,None,BalancedKFold,0.45,0.011421277213873895,0.02219273629799701,0.7115914708223368,0.6812428584487409,0.017798893984845836,0.03467501938096356,0.7143507616791227
3,LogisticRegression,MinMaxScaler,KFold,0.3435998216732282,0.6847193776840557,0.45619952679829556,0.5104774515623335,0.3429179987534243,0.6782986454227303,0.45552397338166256,0.5105468620004433
4,LogisticRegression,MinMaxScaler,StratifiedKFold,0.41666666666666663,0.008248540450375314,0.016135778635778635,0.6972999710819903,0.5634203475440519,0.011273987866782222,0.022099965469298717,0.6989208528940675
5,LogisticRegression,MinMaxScaler,BalancedKFold,0.4,0.005999199291795974,0.011819613135402609,0.7134242386158937,1.0,0.0063347282057439015,0.012588355881767136,0.7134367725120072
6,LogisticRegression,Normalizer,KFold,0.3382082357464937,0.6656854432124923,0.4473807051946367,0.5066161362494863,0.3441114819426999,0.6777731292890341,0.4564568449011139,0.5127853075126945
7,LogisticRegression,Normalizer,StratifiedKFold,0.41666666666666663,0.009149291075896581,0.017874361819401413,0.6975739311751366,0.5539270378744063,0.011781808427221329,0.02306592807984806,0.6988288565739202
8,LogisticRegression,Normalizer,BalancedKFold,0.32490732373238285,0.66342074570922,0.43540694427078525,0.5063843156968706,0.3331753926866816,0.6806107584521043,0.4472063434779042,0.5147777350970498
9,LogisticRegression,StandardScaler,KFold,0.3418981693244439,0.6621249825076359,0.44982666821603684,0.5140640457817756,0.3450313744527899,0.6677485282185213,0.45496185738228323,0.5170776512491513
10,LogisticRegression,StandardScaler,StratifiedKFold,0.4499999999999999,0.007331109257714763,0.014382531882531881,0.6972999710819903,0.5721286672563762,0.010156823903264414,0.0199534118521597,0.6989515183341164
11,LogisticRegression,StandardScaler,BalancedKFold,0.38333333333333336,0.009635562928159608,0.01871546187335661,0.7111348498177705,0.6817045454545455,0.016555087480040684,0.0323104281874857,0.7141476128726221
12,LogisticRegression,RobustScaler,KFold,0.34046694505888186,0.6623350911614336,0.4486101729990746,0.5115824239380242,0.34453164415650217,0.6698648577345254,0.4550187599160724,0.515667285427937
13,LogisticRegression,RobustScaler,StratifiedKFold,0.45,0.007331109257714763,0.014414414414414416,0.6978524572698356,0.5656170450636395,0.009445957657546118,0.018578463879153594,0.6988288659747295
14,LogisticRegression,RobustScaler,BalancedKFold,0.45,0.011421277213873895,0.02219273629799701,0.7115914708223368,0.6812428584487409,0.017798893984845836,0.03467501938096356,0.7143507616791227
15,SGDClassifier,None,KFold,0.3037018460466737,0.2932875298779421,0.15780168772220948,0.5869077515486355,0.29061000531673764,0.30013905236463,0.16609986075869415,0.5860046579130092
16,SGDClassifier,None,StratifiedKFold,0.3165360323375149,0.4313010842368641,0.26112747276320836,0.5450207753070636,0.2955082195478074,0.4381695967974908,0.26928314163508166,0.5435018879645386
17,SGDClassifier,None,BalancedKFold,0.15833333333333333,0.007727845754542084,0.01471588520768849,0.7079385027858071,0.32654383297861556,0.006877610683212585,0.013205540196856283,0.7065303575986162
18,SGDClassifier,MinMaxScaler,KFold,0.27050561421527963,0.39627646071597333,0.24903831071506793,0.5663797695691217,0.5024477045969199,0.38787808486380304,0.24154380913777232,0.5674969367462783
19,SGDClassifier,MinMaxScaler,StratifiedKFold,0.40348201049512833,0.4586488740617181,0.2821557133049512,0.5483265604310306,0.38124229780425345,0.46031096529239407,0.29149078593997546,0.5505541401070302
