,0
PSQ030B,1.0
PSQ030A,1.0
SMQ857O,1.0
OSQ040CF,0.9999999999999999
OSD050BE,0.9999999999999999
PSQ190,0.9999999999999998
OSD030CF,0.9999999999999998
OSD110H,0.9593644138891956
OSQ100I,0.7777137710478189
PSQ130D,0.6882472016116857
OSD030CE,0.6666861157766347
MCQ240B,0.6615420400740439
OSQ100F,0.6573808125510512
OSQ100G,0.6405126152203486
OSQ090J,0.6373774391990981
MCD240C,0.6066588031112677
OSD030BG,0.5941127283617701
OSD110G,0.592820915987412
LUARXIN,0.5123855129398484
MCQ240O,0.5013114108504048
OSQ100H,0.5000000000000001
OSD050AC,0.5
ARQ023QG,0.4962947780165317
OSD110F,0.49348152458894684
MCQ240L,0.4840336569457849
MCQ240D,0.4801729364225188
AUXR1K2R,0.4677071733467426
AUXR1K2L,0.46506498750620195
OSQ040BG,0.4472135954999579
OSD030BF,0.43522899162580586
PFD069E,0.42457336488182734
HCQ140E,0.4210060495408588
AUDROABC,0.3984708632421202
OSD050CE,0.397359707119513
PSQ150,0.39440531887330776
DRD370PQ,0.38600043941845236
ARQ135C,0.38170402069709064
OSD030CD,0.35351210988263676
LUARXND,0.35260191634243887
HCQ126C,0.3522941710200615
OSQ090I,0.35147974578331886
OSQ040AC,0.3333333333333333
OSD030AC,0.33324437501290916
SMQ845,0.3278729102167338
RIDAGEYR,0.3259348673375547
OSQ040BF,0.31622776601683794
PSQ040,0.3162277660168375
MCQ245A,0.31337989858842635
PSQ130C,0.3126409456585231
PFD069L,0.3091707328999464
ARQ023QB,0.3077871154268468
ARQ022G,0.3061499905694701
HCQ060,0.3052005463209063
OHAROTH,0.30515595199628653
OSQ040CC,0.30389487055903464
RIDAGEMN,0.2995846161033484
OSQ190,0.2992356203970941
AUXR2KR,0.2980271998530938
RIDAGEEX,0.2978900117051048
MCQ240J,0.29593045198572837
OSQ090H,0.2921186973360882
RXQ510,0.2882376889775766
OSQ040AB,0.2873295936084091
MCQ240Q,0.2841392972769214
MCQ240AA,0.281049056862583
OSD050BD,0.28097574347450816
RHQ602U,0.2782386676509123
FSD660ZW,0.27788948813230857
PFQ054,0.2766537967120931
DMDHRAGE,0.27570828518154916
OSD050CB,0.2689056684950888
PFQ051,0.26766921744009803
FSD652ZW,0.2661618899859652
PFQ090,0.26434785421435675
SSDFSE,0.26418650671196986
OCD150,0.26286253378283164
ARQ023QF,0.26202185419391066
DLQ050,0.25775143006614926
HCQ180,0.25693805409969106
AUXR1K1R,0.25618746508309936
DXXAAC24,0.2535854657014083
MCQ240P,0.24877742816331683
MCQ240H,0.2484229343646516
OSQ120I,0.24333213169614398
DMDHHSZE,0.24181162089643096
HCQ126B,0.24173156073404847
PFD069M,0.23743449316170417
LBXSBU,0.2362086552997936
LBDSBUSI,0.23620739296002954
OHX06HTC,0.23561530018141738
DXXAAC8,0.2352430738340573
SMQ856,0.23422999847025278
OHX08HTC,0.23364795328834537
BPQ020,0.23289116968167656
HUQ010,0.23098758549024614
OHX09HTC,0.22911243322930266
OSD110E,0.228991839507142
OHX10HTC,0.22859808701867318
OHX02HTC,0.22828910939177574
HCQ250,0.22772214485545508
PFQ049,0.22748409815093357
OHX25HTC,0.2270976614618968
RHQ598,0.22701413308887244
OHX07HTC,0.22694130152588907
MCQ240N,0.2264408145890092
DXXAC8PO,0.226239741408072
CDQ001,0.22451375483498312
DMDHRAGZ,0.2239180432643319
OHX15HTC,0.22390198846130155
OHX24HTC,0.22362854841577712
OHX11HTC,0.22358348970176312
DXXAL1,0.22328025906165347
SSDFSS,0.22159465927354363
OHX18HTC,0.22136085694275937
OHX03HTC,0.22107697785984118
OHX13TC,0.22081038741814066
OHX13HTC,0.2204868476876772
MGDSEAT,0.22034113753244056
ARD026G,0.21965495040830735
HCQ150,0.2185964124462973
OHX09TC,0.21848200525759992
OHX08TC,0.21797669573211972
OHX06TC,0.21747505074852133
DXXAC8AN,0.2172800215896054
PFQ061M,0.2170330192235743
OHX31HTC,0.21687406647189905
OHX04HTC,0.216384328480273
OHX14HTC,0.21611811404205455
OHX05HTC,0.21497337237841505
OHX07TC,0.21455842509503387
OHX11TC,0.2132678447105166
OHX15TC,0.21313632600391308
OHX23HTC,0.21241248171396832
WHQ200,0.21234152143482504
PAD200,0.21170722950559137
OHX20HTC,0.21106684867955958
MCQ240M,0.21050418398665247
OSQ040AA,0.2102159446600233
OHX02TC,0.2101850399730135
OHX23TC,0.20945547049897834
OHX20TC,0.20939768613795243
OHX13LAD,0.20915233403637365
OHX13LAL,0.2088658417625126
OHX19HTC,0.2088588467424252
OHX10TC,0.20878515930471514
OHX13LAS,0.2087215066956913
OHX13LAM,0.20856680936399377
OHX13LAA,0.20841835347615004
OHX13LAP,0.2079868632211828
BPQ090D,0.2079661747615253
OHX13PCS,0.2078835556631649
OHX13PCD,0.20784967423485748
OHX13PCL,0.20763404031393415
OHX13PCA,0.20758936310453316
OHX13PCM,0.20753086800106152
OHX13CJS,0.20682031944535473
OHX13PCP,0.20675989403563227
OHX06LAL,0.2066255962731675
OHX13CJD,0.20660790045914162
OHX12HTC,0.2065501222127719
OHX06LAM,0.20644459555471795
OHX13CJA,0.2061848117478736
MCQ240C,0.20617417251546596
OHX06LAS,0.20615978632966128
VIQ061,0.20613761466840533
OHX13CJM,0.20599949843471624
HCQ230,0.2059655434972821
OHX06LAD,0.20595630805354725
OHX13CJL,0.2059538177544367
RHQ051,0.20575746667849434
OHX26HTC,0.20572846188005656
OHX14TC,0.20542034850100652
OHX13CJP,0.20526295546836434
OHX06PCL,0.20524516957798708
OHX06PCS,0.20510533714778006
OHX04TC,0.2049377054644068
LBXHCY,0.20484903241878802
OHX06PCD,0.20465552425838396
OHX06PCM,0.20456566097642276
OHX24TC,0.2045323553851977
OHX11LAL,0.20425222404323554
OHX27LAM,0.20414038567436854
OHX07LAM,0.20350007259166425
OHX03TC,0.20343067553498023
OHX30HTC,0.20336863723353996
OHX06CJS,0.2033315830364559
OHX25TC,0.20332808462982088
OHX06CJL,0.20313018219960077
OHX11PCL,0.20304748898735825
DXXAL3,0.2028452895577376
OHX06CJD,0.20275564540669624
OHX07PCM,0.20266940620266252
OHX26TC,0.20248501363779786
OHX27HTC,0.20219092478309197
OHX11LAD,0.20209459570555138
OHX07LAL,0.20194694143935027
OHX06CJM,0.20188495557850636
OHX27PCM,0.20166347381961058
OHX15LAL,0.2014107586570633
OHX15LAA,0.2013617407195776
OHX07PCL,0.20124286260382956
OHX07CJM,0.20122743920661054
OHX29TC,0.20109205065756736
OHX11CJL,0.20083270640558684
OHX07LAS,0.20077816718968294
OHX31TC,0.20074679093957173
OHX22HTC,0.20064121977564608
OHX11PCD,0.2005863235879421
OHX15PCA,0.2005203122404624
OHX09LAM,0.20051622613270312
OHX15PCL,0.2003645062747108
OHX29HTC,0.20033419431959865
OHX07PCS,0.20026526530438754
OHX08LAS,0.20019899871610655
OHX07LAD,0.2001901336927831
MCQ366C,0.20005552088343015
OHX25LAM,0.1999739049306559
OHX15LAP,0.1999680180945567
OHX06LAA,0.1999147293776233
OHX07CJL,0.19990747716943738
PHAALCHR,0.19972534758805774
OHX07PCD,0.19968343464847174
OHX09LAL,0.19961402777591122
OHX08PCS,0.19958740898059263
OHX09PCM,0.19946020987404947
OHX08LAL,0.19926303976213183
OHX15PCP,0.19921615242322882
OHX11LAS,0.19921159854839235
OHX06PCA,0.1991193953342018
OHX07CJS,0.19907920256105566
OHX23LAM,0.19905502990841112
OHX15CJA,0.19905046376851473
OHX18TC,0.19902227101346825
OHX15LAD,0.19896748180588988
OHX25LAD,0.19895939502626067
OHX11CJD,0.1988255149618427
OHX09PCL,0.1987376019935838
OHX25PCM,0.1987343388027909
OHX15CJL,0.19872934183989094
OHX08PCL,0.1986651884457267
PFQ061T,0.1985532218353646
OHX07CJD,0.19845108638436854
OHX09LAS,0.1983912056837265
OHX04LAD,0.1982749093204787
OHX08LAM,0.19825904801140715
OHX04LAL,0.19822890290273598
OHX08LAD,0.19821348785280357
OHX08CJS,0.1981993620461035
OHX15CJP,0.19803796815553754
OHX25PCD,0.19795644749445201
OHX15PCD,0.19792895410256095
OHX11PCS,0.19789361654481297
SPXBF257,0.1978195838626396
OHX04LAA,0.19773297553097063
OHX11LAM,0.19773016026338203
INQ030,0.1976835786126614
OHX09CJM,0.1976830829351616
OHX09PCS,0.19767156185515586
OHX15LAM,0.19766898711557732
OHX08PCD,0.19755754459774716
SMQ740,0.19753397447995422
OHX06CJA,0.1975329078543237
OHX02LAM,0.1975306655744894
OHX15LAS,0.1975135039029451
OHX08PCM,0.19744891182611254
OHX04LAP,0.19744879829892173
OHX27CJM,0.19740870079165776
BPQ059,0.19739169938655174
OHX08CJL,0.19731918415888564
OHX04PCL,0.19724721039241747
